descricao,fipeid_marca,,fipeid_modelo,tipoveiculo
IVECO,208,DAILY FURGÃO 55-180 3.0 16M³ (DIES.)(E6),10211,0
IVECO,208,DAILY MINIBUS 45-160 FRETAM.(DIESEL)(E6),10631,0
IVECO,208,DAILY MINIBUS 45-160 TURISMO(DIESEL)(E6),10632,0
IVECO,208,DAILY MINIBUS 45-170 FRETAM. (DIESEL),9715,0
IVECO,208,DAILY MINIBUS 45-170 TURISMO (DIESEL),9716,0
IVECO,208,DAILY MINIBUS 50-170 FRETAM. (DIESEL),9717,0
IVECO,208,DAILY MINIBUS 50-170 TURISMO (DIESEL),9718,0
IVECO,208,DAILY MINIBUS 50-180 FRETAM.(DIESEL)(E6),10633,0
IVECO,208,DAILY MINIBUS 50-180 TURISMO(DIESEL)(E6),10634,0
IVECO,122,DAILY VETRATO 50C17 4P (DIESEL)(E5),9005,2
IVECO,122,STRALIS HD 740-S42TZ 3-EIXOS 2P (DIESEL),4050,2
IVECO,122,STRALIS HI-ROAD 460S36T 4X2 (DIES.)(E5),8678,2
IVECO,122,STRALIS HI-ROAD 490S40T 4X2 (DIES.)(E5),8679,2
IVECO,122,STRALIS HI-ROAD 490S44T 4X2 (DIES.) (E5),8680,2
IVECO,122,STRALIS HI-ROAD 600S40T 6X2 (DIES.)(E5),8681,2
IVECO,122,STRALIS HI-ROAD 600S44T 6X2 (DIES.)(E5),8682,2
IVECO,122,STRALIS HI-ROAD 800-S44TZ 6X4 (DIE.)(E5),9506,2
IVECO,122,S-WAY 480 4X2 (DIESEL)(E6),11067,2
IVECO,122,S-WAY 480 6X2 (DIESEL)(E6),10236,2
IVECO,122,S-WAY 480 GRAND CAB 4X2 (DIESEL)(E6),11162,2
IVECO,122,S-WAY 480 GRAND CAB 6X2 (DIESEL)(E6),11163,2
IVECO,122,S-WAY 480 MEGA CAB 4X2 (DIESEL)(E6),11164,2
IVECO,122,S-WAY 480 MEGA CAB 6X2 (DIESEL)(E6),11165,2
IVECO,122,S-WAY 540 6X4 (DIESEL)(E6),10237,2
IVECO,122,S-WAY 540 GRAND CAB 6X4 (DIESEL)(E6),11166,2
IVECO,122,S-WAY 540 MEGA CAB 6X4 (DIESEL)(E6),11167,2
IVECO,122,TECTOR 11-190 4X2 (DIESEL)(E5),8761,2
IVECO,122,TECTOR 11-190 4X2 (DIESEL)(E6),10904,2
IVECO,122,TECTOR 15-210 4X2 2P (DIESEL)(E6),10238,2
IVECO,122,TECTOR 170E28 ATTACK 4X2 2P (DIESEL)(E5),9581,2
IVECO,122,TECTOR 170E30 4X2 2P (DIESEL)(E5),8268,2
IVECO,122,TECTOR 17-210 4X2 2P (DIESEL)(E6),10239,2
IVECO,122,TECTOR 17-280 4X2 (DIESEL)(E5),8807,2
IVECO,122,TECTOR 17-280 4X2 (DIESEL) (E6),10773,2
IVECO,122,TECTOR 17-300 4X2 (DIESEL)(E5),8808,2
IVECO,122,TECTOR 17-300T 4X2 (DIESEL)(E5),8809,2
IVECO,122,TECTOR 17-320 4X2 2P (DIESEL)(E6),10240,2
IVECO,122,TECTOR 24-280 6X2 (DIESEL)(E5),8810,2
IVECO,122,TECTOR 24-280 6X2 (DIESEL)(E6),10774,2
IVECO,122,TECTOR 24-300 6X2 (DIESEL)(E5),8811,2
IVECO,122,TECTOR 24-320 6X2 2P (DIESEL)(E6),10241,2
IVECO,122,TECTOR 27-320 6X4 2P (DIESEL)(E6),10242,2
IVECO,122,TECTOR 31-280 8X2 (DIESEL)(E5),9307,2
IVECO,122,TECTOR 31-300 8X2 (DIESEL)(E5),8812,2
IVECO,122,TECTOR 9-190 4X2 2P (DIESEL)(E6),10875,2
IVECO,122,TECTOR 9-190 4X2 (DIESEL)(E5),8762,2
IVECO,122,VERTIS 130V18 4X2 2P (DIESEL),5570,2
JAC,177,E-J7 193CV 5P AUT. (ELÉTRICO),11182,0
JAC,177,E-JS1 62CV 5P AUT. (ELÉTRICO),9552,0
JAC,177,E-JS1 CITY CARGO AUT. (ELÉTRICO),11183,0
JAC,177,E-JS1 EXTREME 62CV 5P AUT. (ELÉTRICO),9719,0
JAC,177,E-JS4 150CV 5P AUT. (ELÉTRICO),9470,0
JAC,188,E-JT 12,5 (ELÉTRICO),10152
JAC,188,E-JT 18 (ELÉTRICO),11211,2
JAC,188,E-JT 9,5 (ELÉTRICO),10902
JAC,177,E-JV12 AUT. (ELÉTRICO),11128,0
JAC,177,E-JV5.5 AUT. (ELÉTRICO),10138,0
JAC,177,E-JV7L AUT. (ELÉTRICO),11184,0
JAC,177,E-JV CC AUT. (ELÉTRICO),11127,0
JAC,177,HUNTER HD 4X4 2.0 CTI DIESEL AUT.,11225,0
JAC,188,IEV 1200T (ELÉTRICO),6315,2
JAC,188,IEV 1200T PLUS (ELÉTRICO),9728,2
JAC,188,IEV 1200T PLUS R (ELÉTRICO),9729,2
JAC,188,IEV 1200T R (ELÉTRICO),9730,2
JAC,177,IEV 350T 150CV AUT. (ELÉTRICO),9664,0
JAC,177,IEV 750V 163CV 4P AUT. (ELÉTRICO),11192,0
JAC,177,T40 PLUS 1.5 JET FLEX 16V 5P MEC.,9283,0
JAC,177,T40 PLUS 1.6 16V 5P AUT.,9284,0
JAC,177,T50 PLUS 1.6 16V 5P AUT.,9285,0
JAC,177,T60 PLUS 1.5 TURBO 16V 5P AUT.,9286,0
JAGUAR,28,E-PACE R-DYN. HSE 2.0 AWD 250CV AUT FLEX,10969,0
JAGUAR,28,E-PACE R-DYN. SE 2.0 AWD 250CV AUT/FLEX.,8495,0
JAGUAR,28,F-PACE 2.0 R-DYNAMIC S 404CV (HÍBRIDO),10400,0
JAGUAR,28,F-PACE 2.0 R-DYNAMIC SE 404CV (HIBRIDO),10004,0
JAGUAR,28,F-PACE 3.0 AWD R-DYNAMIC S 340CV AUT.,9523,0
JAGUAR,28,F-PACE 3.0 R-DYNAMIC SE AWD 340CV AUT.,9554,0
JAGUAR,28,F-PACE 3.0 R-DYN.SE AWD 340CV (HÍBRIDO),10880,0
JAGUAR,28,F-PACE 3.0 S AWD 340 CV AUT.,9720,0
JAGUAR,28,F-TYPE 2.0 R-DYN.BLACK CABRIOLET ED.ESP.,9739,0
JAGUAR,28,F-TYPE 75 CABRIO 2.0 300CV AUT.,10776,0
JAGUAR,28,I-PACE BLACK EV 400 AWD AUT. (ELÉTRICO),10018,0
JAGUAR,28,I-PACE HSE EV400 AWD AUT. (ELÉTRICO),10174,0
JAGUAR,28,XF 2.0 R-SPORT AUT.,7592,0
JAGUAR,28,XJ-12,1356,0
JAGUAR,28,XJ-6,1358,0
JAGUAR,28,XKR COUPE 4.2/5.0 32V,4438,0
JEEP,29,CHEROKEE SPORT 4.0 MEC./AUT.,1373,0
JEEP,29,COMMANDER BLACK HURRICANE 2.0 4X4 TB AUT,11012,0
JEEP,29,COMMANDER LIMITED T270 1.3 TB FLEX AUT.,9611,0
JEEP,29,COMMANDER LIMITED TD380 2.0 4X4 DIE.AUT.,9612,0
JEEP,29,COMMANDER LONGITUDE T270 1.3 TB FLEX AUT,10749,0
JEEP,29,COMMANDER OVERL. 2.2 TD 4X4 DIESEL AUT.,11368,0
JEEP,29,COMMANDER OVERLAND HURRIC 2.0 4X4 TB AUT,11013,0
JEEP,29,COMMANDER OVERLAND T270 1.3 TB FLEX AUT.,9614,0
JEEP,29,COMMANDER OVERL. TD380 2.0 4X4 DIE. AUT.,9613,0
JEEP,29,COMPASS BLACK HURRICANE 2.0 4X4 TB AUT.,11014,0
JEEP,29,COMPASS LIMITED T270 1.3 TB 4X2 FLEX AUT,9455,0
JEEP,29,COMPASS LIMITED TD 350 2.0 4X4 DIE. AUT.,9456,0
JEEP,29,COMPASS LONG. T270 1.3 TB 4X2 FLEX AUT.,9457,0
JEEP,29,COMPASS LONG. TD 350 2.0 4X4 DIESEL AUT.,9458,0
JEEP,29,COMPASS LON NIG. EAGLE 1.3 4X2 FLEX AUT.,11043,0
JEEP,29,COMPASS OVER. HURRIC 2.0 4X4 TB 16V AUT.,11016,0
JEEP,29,COMPASS S 1.3 TB 4XE AUT. (HÍBRIDO),9980,0
JEEP,29,COMPASS SPORT T270 1.3 TB 4X2 FLEX AUT.,9460,0
JEEP,29,COMPASS S T270 1.3 TB 4X2 FLEX AUT.,9459,0
JEEP,29,COMPASS T270 80 ANOS 1.3 TB 4X2 FLEX AUT,9461,0
JEEP,29,COMPASS TD 350 80 ANOS 2.0 4X4 DIE. AUT.,9462,0
JEEP,29,COMPASS TRAILHAWK TD350 2.0 4X4 DIE. AUT,9463,0
JEEP,29,GLADIATOR RUBICON 3.6 V6 284 CV,10008,0
JEEP,29,GRAND CHEROKEE 4XE 2.0 T. AUT. (HÍBRIDO),10925,0
JEEP,29,GRAND CHEROKEE 80 ANOS 3.0 TB DIES.AUT.,9661,0
JEEP,29,GRAND CHEROKEE LIMITED 4.7 AUT.,9303,0
JEEP,29,RENEGADE1.8 4X2 FLEX 16V AUT.,9560,0
JEEP,29,RENEGADE LONG. T270 1.3 TB 4X2 FLEX AUT.,9745,0
JEEP,29,RENEGADE LO. NIGHT EAGLE 1.3 TB FLEX AUT,11137,0
JEEP,29,RENEGADE MOAB 2.0 4X4 TB DIESEL AUT.,9165,0
JEEP,29,RENEGADE NIGHT EAGLE 1.8 4X2 FLEX AUT.,8058,0
JEEP,29,RENEGADE SAHARA T270 1.3 TB 4X2 FLEX AUT,11138,0
JEEP,29,RENEGADE SPORT ALTITUDE 1.3 TB FLEX AUT.,11139,0
JEEP,29,RENEGADE SPORT T270 1.3 TB 4X2 FLEX AUT.,9747,0
JEEP,29,RENEGADE S T270 1.3 TB 4X4 FLEX AUT.,9746,0
JEEP,29,RENEGADE T270 1.3 TB 4X2 FLEX AUT.,10680,0
JEEP,29,RENEGADE TRAILHAWK T270 1.3 TB FLEX AUT.,9748,0
JEEP,29,RENEGADE WILLYS T270 1.3 TB 4X4 FLEX AUT,11195,0
JEEP,29,WRANGLER RUBICON 2.0 TURBO 4X4 4P AUT.,9095,0
JEEP,29,WRANGLER UNLIMITED 80 ANOS 2.0 TB 4P,9534,0
JEEP,29,WRANGLER UNLIMITED SAHARA 2.0 TB 4P AUT,9926,0
JEEP,29,WRANGLER UNLIMITED SAHARA 3.8 V6 4P,5729,0
KAWASAKI,85,ELIMINATOR 500,11114,1
KAWASAKI,85,ELIMINATOR 500 SE,11115,1
KAWASAKI,85,KLX 110 MONSTER,4877,1
KAWASAKI,85,KLX 300R,11286,1
KAWASAKI,85,KX 250 X,9536,1
KAWASAKI,85,KX 450 X,9312,1
KAWASAKI,85,NINJA 400,8490,1
KAWASAKI,85,NINJA 500,11154,1
KAWASAKI,85,NINJA 500 SE,11155,1
KAWASAKI,85,NINJA H2 SX SE 998CC,8977,1
KAWASAKI,85,NINJA ZX-10R SE 1000CC,8491,1
KAWASAKI,85,NINJA ZX-10/ ZX-10R 1000CC/30TH ANIV.,2883,1
KAWASAKI,85,NINJA ZX-4R,10937,1
KAWASAKI,85,VERSYS 1000 GRAND TOURER,6253,1
KAWASAKI,85,Z 1000,2904,1
KAWASAKI,85,Z 1000 H2,11393,1
KAWASAKI,85,Z 300,7298,1
KAWASAKI,85,Z 400,8802,1
KAWASAKI,85,Z 400 SE,10387,1
KAWASAKI,85,Z 500,11158,1
KAWASAKI,85,Z 500 SE,11159,1
KAWASAKI,85,Z 650,7961,1
KAWASAKI,85,Z 650 RS,10429,1
KAWASAKI,85,Z 650 SE ABS,9237,1
KAWASAKI,85,Z 750,4458,1
KAWASAKI,85,Z-800,6365,1
KAWASAKI,85,Z 900,8116,1
KAWASAKI,85,Z 900 50TH ANNIVERSARY,9953,1
KAWASAKI,85,Z 900 R EDITION,10151,1
KAWASAKI,85,Z 900 RS,10430,1
KAWASAKI,85,Z 900 RS CAFÉ,8492,1
KAWASAKI,85,Z 900 RS R EDITION,10189,1
KAWASAKI,85,Z900 SE,9314,1
KIA MOTORS,31,BESTA FURGÃO GRAND 3.0 DIESEL,1394,0
KIA MOTORS,31,BESTA GS GRAND 3.0 8V 16L DIESEL,1397,0
KIA MOTORS,31,BONGO K-2500 2.5 4X4 TB DIESEL,10625,0
KIA MOTORS,31,CADENZA EX 3.5 V6 24V AUT.,5417,0
KIA MOTORS,31,CARENS EX 2.0 16V AUT.,4684,0
KIA MOTORS,31,CARNIVAL EX 3.5 V6 24V 276/272CV AUT.,11099,0
KIA MOTORS,31,CERATO 1.6 16V FLEX AUT.,6442,0
KIA MOTORS,31,EV5 LAND (ELÉTRICO),11188,0
KIA MOTORS,31,EV9 GTL (ELÉTRICO),11373,0
KIA MOTORS,31,NIRO EX 1.6 GDI (HÍBRIDO),10104,0
KIA MOTORS,31,NIRO SX PRESTIGE 1.6 GDI (HÍBRIDO),10105,0
KIA MOTORS,31,NIRO SX RIO LIMITED EDT 1.6 GDI (HÍB.),10928,0
KIA MOTORS,31,SPORTAGE EX 1.6 T-GDI (HÍBRIDO),10063,0
KIA MOTORS,31,SPORTAGE EX PRESTIGE 1.6 T-GDI (HÍBRIDO),10834,0
KIA MOTORS,31,SPORTAGE GRAND 2.0 16V AUT.,1430,0
KIA MOTORS,31,SPORTAGE GRAND 2.0 16V MEC.,1431,0
KIA MOTORS,31,SPORTAGE GRAND 2.0 8V TB-IC DIESEL,1432,0
KIA MOTORS,31,SPORTAGE LX 2.0 16V/ 2.0 16V FLEX AUT.,5419,0
KIA MOTORS,31,STONIC SX 1.0 TB AUT. (HÍBRIDO),9668,0
KTM,87,DUKE 200/ABS,7332,1
KTM,87,EXC-F 350 SIX DAYS,8493,1
KTM,87,SUPERDUKE 1290 GT,8260,1
KYMCO,204,AGILITY 16+ 200I ABS,8706,1
KYMCO,204,AK 550I ABS,9220,1
KYMCO,204,AK 550I PREMIUM,11284,1
KYMCO,204,DOWNTOWN 350I,11307,1
LAMBORGHINI,171,AVENTADOR 770-4 SVJ ROADSTER V12,9521,0
LAMBORGHINI,171,HURACAN LP 640-2 STO,11226,0
LAMBORGHINI,171,HURACAN TECNICA COUPE LP 640-2,10953,0
LAMBORGHINI,171,REVUELTO COUPE LP 1015-4 (HIB),11235,0
LAMBORGHINI,171,URUS PERFORMANTE LP-650-4,10932,0
LAMBORGHINI,171,URUS S LP-650-4,10933,0
LAND ROVER,33,DEFE. 110 X-DY.HSE D300 DIE AUT. (HÍB.),11259,0
LAND ROVER,33,DEFE. 110 X-DY.HSE D350 DIE AUT. (HÍB.),11260,0
LAND ROVER,33,DEFE. 110 X-DY HSE P400E AUT. (HIB.),10912,0
LAND ROVER,33,DEFE. 110 X-DY SE D300 DIE AUT. (HIB.),10653,0
LAND ROVER,33,DEFE. 130 OUTBOUND D300 DIE. AUT. (HIB.),10913,0
LAND ROVER,33,DEFE. 130 X-DY S 3.0 I6 DIE.AUT.(HIB.),10914,0
LAND ROVER,33,DEFENDER 110 2.0 TURBO HSE SI4 AUT.,9136,0
LAND ROVER,33,DEFENDER 110 2.0 TURBO SE SI4 AUT.,9138,0
LAND ROVER,33,DEFENDER 110 2.0 TURBO S SI4 AUT.,9137,0
LAND ROVER,33,DEFENDER 110 75TH 3.0 DIESEL AUT. (HIB.),10655,0
LAND ROVER,33,DEFENDER 110 HSE D300 DIE. AUT.(HÍB.),10656,0
LAND ROVER,33,DEFENDER 110 X D300 DIE. AUT. (HÍB.),10657,0
LAND ROVER,33,DEFENDER 110 X D350 DIE. AUT. (HÍB.),11315,0
LAND ROVER,33,DEFENDER 110 X-DY S D300 DIE AUT. (HIB.),10658,0
LAND ROVER,33,DEFENDER 110 X P400E AUT. (HIBRIDO),10915,0
LAND ROVER,33,DEFENDER 130 X 3.0 I6 D350.AUT.(HIBRIDO),11292,0
LAND ROVER,33,DEFENDER 130 X 3.0 I6 DIE.AUT.(HIBRIDO),10367,0
LAND ROVER,33,DEFENDER 90 2.0 TURBO SE SI4 AUT.,9630,0
LAND ROVER,33,DEFENDER 90 D300 HSE DIESEL AUT.( HIBR.),10099,0
LAND ROVER,33,DEFENDER 90 D300 S DIESEL AUT. (HIBRIDO),10564,0
LAND ROVER,33,DISCOVERY DYN HSE 3.0 4X4 DIE. (HIB.),11316,0
LAND ROVER,33,DISCOVERY HSE 3.0 I6 DIESEL AUT.,9348,0
LAND ROVER,33,DISCOVERY R-DYNAMIC S 3.0 4X4 DIE (HIB.),10396,0
LAND ROVER,33,DISCOVERY R- DYN HSE 3.0 4X4 DIE. (HIB.),10395,0
LAND ROVER,33,DISCOVERY SE 3.0 I6 DIESEL AUT.,9349,0
LAND ROVER,33,DISCOVERY SE 3.0 V6 4X4 TD6 DIESEL AUT.,8017,0
LAND ROVER,33,DISCOVERY SP. SE 2.0 4X4 DIES AUT.(HÍB.),9999,0
LAND ROVER,33,DISCOVERY SP. SE DYN 2.0 P250 FLEX AUT.,10968,0
LAND ROVER,33,DISCOVERY SP. SE DYN 2.0 TB DIE.(HÍB.),11317,0
LAND ROVER,33,DISCOVERY SP. SE R-DYN 2.0 TB DIE.(HÍB.),10000,0
LAND ROVER,33,DISCOV. METROP. EDT. 3.0 4X4 DIE. (HÍB.),10916,0
LAND ROVER,33,DISCOV. SP. HSE 2.0 TB 240CV DIE. AUT,8241,0
LAND ROVER,33,DISC. SP. S 2.0 4X4 DIES. AUT. (HÍB.),9997,0
LAND ROVER,33,DISC. SP. SE DYN 2.0 D200 DIE.AUT.(HÍB.),10967,0
LAND ROVER,33,RANGE R. AUTOBIO. 3.0 I6 TB DIE. (HÍB.),10220,0
LAND ROVER,33,RANGE R. AUTOBIO. 3.0 I6 TB P550E (HÍB.),11275,0
LAND ROVER,33,RANGE R.EVOQUE PURE 2.0 AUT. 5P,5705,0
LAND ROVER,33,RANGE R. FIRST ED.3.0 350CV DIEL.(HIB.),10140,0
LAND ROVER,33,RANGE R. FIRST.ED. 4.4 V8 TB 530CV AUT.,10221,0
LAND ROVER,33,RANGE ROVER AUTOBIO. 2.0 SI4 (HIBRIDO),9487,0
LAND ROVER,33,RANGE ROVER AUTOBIO.3.0 I6 510CV (HÍB.),10677,0
LAND ROVER,33,RANGE ROVER AUTOBIO 4.4 V8 TB 530CV AUT.,10222,0
LAND ROVER,33,RANGE ROVER HSE 3.0 I6 510CV (HÍBRIDO),10678,0
LAND ROVER,33,RANGE ROVER SE 3.0 I6 510CV (HÍBRIDO),10679,0
LAND ROVER,33,RANGE ROVER SE. 3.0 I6 TB DIE. (HÍB.),10224,0
LAND ROVER,33,RANGE ROVER SE 4.4 V8 TB 530CV AUT.,10223,0
LAND ROVER,33,RANGE ROVER SPORT SE DY.3.0 I6 DIE.(HIB),10760,0
LAND ROVER,33,RANGE ROVER SPORT SE SUPERCH. 3.0 AUT.,8040,0
LAND ROVER,33,RANGE ROVER SV. 3.0 I6 TB DIE. (HÍB.),10226,0
LAND ROVER,33,RANGE ROVER SV 4.4 V8 TB 530CV AUT.,10225,0
LAND ROVER,33,RANGE ROVER VOGUE SE 2.0 SI4 (HÍBRIDO),9116,0
LAND ROVER,33,RANGE R. SP. DYNAM. HSE 3.0 (HÍB.),11328,0
LAND ROVER,33,RANGE R. SP. DYN. HSE 3.0I6 DIE. (HIB.),10673,0
LAND ROVER,33,RANGE R. SP. FIRST ED. 3.0 510CV (HÍB.),10675,0
LAND ROVER,33,RANGE R.SP. FIRST.ED.4.4 V8 TB 530CV AUT,10177,0
LAND ROVER,33,RANGE.R. SP.HSE DYN.BL. 2.0 SI4(HIBRIDO),9305,0
LAND ROVER,33,RANGE R.SP.HSE DYN.BL. 3.0 I6 DIE.(HÍB.),10054,0
LAND ROVER,33,RANGE R. SPORT AUTOB. 3.0 TB DIE. (HÍB.),10890,0
LAND ROVER,33,RANGE R. SPORT AUTOBIO. 3.0 P550E (HÍB.),11233,0
LAND ROVER,33,RANGE R.SPORT FIRST.ED.3.0 I6 DIE.(HIB.),10676,0
LAND ROVER,33,RANGE R.SPORT HSE 3.0 I6 TB DIE. (HÍB.),10055,0
LAND ROVER,33,RANGE R.SP. SE 3.0 4X4 I6 TB DIE. (HÍB.),10053,0
LAND ROVER,33,RANGE R. SP.SVR AWD 5.0 CARBON ED. AUT.,9559,0
LAND ROVER,33,RANGE R. SV AUTOB. SC. DYN. SWB 5.0 V8,9341,0
LAND ROVER,33,RANGE R. SV AUTOB. SUPER. LWB 5.0 V8,9053,0
LAND ROVER,33,RANGE R. VELAR HSE DYN 2.0 P400E (HIB.),11276,0
LAND ROVER,33,RANGE R. VELAR HSE R-DYN 2.0 SI4(HIB.),10410,0
LAND ROVER,33,RANGE R. VEL. R-DYN. HSE 2.0 AUT. (HÍB.),10407,0
LAND ROVER,33,RANGE R. VEL. R-DYN HSE 3.0 AUT.(HÍB.),10112,0
LAND ROVER,33,RANGE R. VEL. R-DYN. S 2.0 AUT.(HÍBRIDO),10408,0
LAND ROVER,33,RANGE R. VEL. R-DYN. SE 3.0 AUT. (HÍB.),10409,0
LEXUS,34,CT200H 1.8 16V AUT. (HÍBRIDO),9992,0
LEXUS,34,CT200H F-SPORT 1.8 16V AUT. (HÍBRIDO),9993,0
LEXUS,34,ES300H 2.5 16V AUT. (HÍBRIDO),10003,0
LEXUS,34,LS 500H 3.5 V6 24V AUT. (HÍBRIDO),10024,0
LEXUS,34,NX-300H DYNAMIC 2.5 16V AUT. (HÍBRIDO),10029,0
LEXUS,34,NX-300H F-SPORT 2.5 16V AUT. (HÍBRIDO),10030,0
LEXUS,34,NX-300H LUXURY 2.5 16V AUT. (HÍBRIDO),10031,0
LEXUS,34,NX-350H DYNAMIC 2.5 16V AUT. (HÍBRIDO),10032,0
LEXUS,34,NX-350H F-SPORT 2.5 16V AUT. (HÍBRIDO),10033,0
LEXUS,34,NX-350H LUXURY 2.5 16V AUT. (HÍBRIDO),10034,0
LEXUS,34,RX-350 3.5 24V AUT.,6068,0
LEXUS,34,RX-450H+ 2.5 16V AUT. (HÍBRIDO),11141,0
LEXUS,34,RX-450H F-SPORT 3.5 24V V6 AUT.(HÍBRIDO),10060,0
LEXUS,34,RX-450H LUXURY 3.5 24V V6 AUT. (HÍBRIDO),10061,0
LEXUS,34,RX-500H F-SPORT 2.4 16V AUT. (HÍBRIDO),10683,0
LEXUS,34,UX-250H DYNAMIC 2.0 16V AUT. (HÍBRIDO),10072,0
LEXUS,34,UX-250H F-SPORT 2.0 16V AUT. (HÍBRIDO),10073,0
LEXUS,34,UX-250H LUXURY 2.0 16V AUT. (HÍBRIDO),10074,0
LEXUS,34,UX-300H 2.0 16V AUT. (HÍBRIDO),11281,0
MARCOPOLO,108,VOLARE ATT. 8 CURTO EXECUTIVO (DIE)(E6),10692,2
MARCOPOLO,108,VOLARE ATT. 8 CURTO FRETAMENTO (DIE)(E6),10693,2
MARCOPOLO,108,VOLARE ATT. 8 E. LONGO ESCOLAR (DIE)(E6),10694,2
MARCOPOLO,108,VOLARE ATT. 8 E. LONGO EXECUT (DIE.)(E6),10695,2
MARCOPOLO,108,VOLARE ATT. 8 E. LONGO FRET. (DIE) (E6),10696,2
MARCOPOLO,108,VOLARE ATT. 8 LONGO EXECUTIVO (DIE) (E6),10697,2
MARCOPOLO,108,VOLARE ATT. 8 LONGO FRETAMENTO (DIE)(E6),10698,2
MARCOPOLO,108,VOLARE ATT. 8 MEDIO EXECUTIVO (DIE)(E6),10699,2
MARCOPOLO,108,VOLARE ATT. 8 MEDIO FRETAMENTO (DIE)(E6),10700,2
MARCOPOLO,108,VOLARE ATTACK 8 4X4 ESCOLAR (DIESEL)(E6),10701,2
MARCOPOLO,108,VOLARE ATTACK 8 4X4 EXECUTIVO (DIE.)(E6),10702,2
MARCOPOLO,108,VOLARE ATTACK 8 4X4 FRETAMENTO (DIE)(E6),10703,2
MARCOPOLO,108,VOLARE ATTACK 8 CURTO ESCOLAR (DIE)(E6),10704,2
MARCOPOLO,108,VOLARE ATTACK 8 CURTO RURAL (DIESEL)(E6),10705,2
MARCOPOLO,108,VOLARE ATTACK 8 CURTO URBANO (DIE.) (E6),10706,2
MARCOPOLO,108,VOLARE ATTACK 8 E. LONGO RURAL (DIE)(E6),10707,2
MARCOPOLO,108,VOLARE ATTACK 8 LONGO ESCOLAR (DIE)(E6),10708,2
MARCOPOLO,108,VOLARE ATTACK 8 LONGO RURAL (DIESEL)(E6),10709,2
MARCOPOLO,108,VOLARE ATTACK 8 LONGO URBANO (DIE) (E6),10710,2
MARCOPOLO,108,VOLARE ATTACK 8 MEDIO ESCOLAR (DIE)(E6),10711,2
MARCOPOLO,108,VOLARE ATTACK 8 MEDIO RURAL (DIE)(E6),10712,2
MARCOPOLO,108,VOLARE ATTACK 8 MEDIO URBANO (DIE)(E6),10713,2
MARCOPOLO,108,VOLARE ATTACK 9 ESCOLAR (DIESEL) (E6),10714,2
MARCOPOLO,108,VOLARE ATTACK 9 EXECUTIVO (DIESEL) (E6),10715,2
MARCOPOLO,108,VOLARE ATTACK 9 FRETAMENTO (DIESEL) (E6),10716,2
MARCOPOLO,108,VOLARE ATTACK 9 URBANO (DIESEL) (E6),10717,2
MARCOPOLO,108,VOLARE FLY 10 ESCOLAR (DIESEL) (E6),10718,2
MARCOPOLO,108,VOLARE FLY 10 EXECUTIVO (DIESEL) (E6),10719,2
MARCOPOLO,108,VOLARE FLY 10 FRETAMENTO (DIESEL) (E6),10720,2
MARCOPOLO,108,VOLARE FLY 10 URBANO (DIESEL) (E6),10721,2
MARCOPOLO,108,VOLARE FLY 9 ESCOLAR (DIESEL) (E6),10722,2
MARCOPOLO,108,VOLARE FLY 9 EXECUTIVO (DIESEL) (E6),10723,2
MARCOPOLO,108,VOLARE FLY 9 FRETAMENTO (DIESEL) (E6),10724,2
MARCOPOLO,108,VOLARE FLY 9 URBANO (DIESEL) (E6),10725,2
MARCOPOLO,108,VOLARE FRETAMENTO RURAL V8L (DIE.)(E5),7001,2
MARCOPOLO,108,VOLARE FURGÃO V6L (DIESEL)(E5),7012,2
MASCARELLO,196,GRAN MICRO RODOVIÁRIO (DIESEL)(E6),10689,2
MASCARELLO,196,GRAN MICRO URBANO (DIESEL)(E6),10690,2
MASERATI,36,228,1484,0
MASERATI,36,GHIBLI GT 2.0 V6 (HÍBRIDO),10370,0
MASERATI,36,LEVANTE GT 2.0 330CV AUT. (HÍB.),10023,0
MATRA,37,PICK-UP 4X4 CURTO/LONGO 2.5 TDI DIESEL,1499,0
MCLAREN,211,600LT SPIDER 3.8 BI-TURBO V8,9520,0
MCLAREN,211,750S COUPE 4.0 BI-TURBO V8,11095,0
MCLAREN,211,750S SPIDER 4.0 BI-TURBO V8 2P,11035,0
MCLAREN,211,765LT COUPE 4.0 BI-TURBO V8,9433,0
MCLAREN,211,765LT SPIDER 4.0 BI-TURBO V8,10558,0
MCLAREN,211,ARTURA COUPE 3.0 V6 2P (HÍBRIDO),10364,0
MCLAREN,211,ARTURA SPIDER 3.0 V6 2P (HÍBRIDO),11169,0
MERCEDES-BENZ,39,A 200 AMG LINE 1.3 TB AUT.,10775,0
MERCEDES-BENZ,39,A 200 AMG LINE 1.3 TB AUT. (HÍBRIDO),10984,0
MERCEDES-BENZ,39,A 250 2.0 TB HATCH,9318,0
MERCEDES-BENZ,39,A-35 AMG 4MATIC 2.0 TB AUT.,9117,0
MERCEDES-BENZ,39,A-35 AMG SEDAN 4MATIC 2.0 TB AUT.,9118,0
MERCEDES-BENZ,39,A-45 S AMG 4MATIC CGI 2.0 TB AUT.,9166,0
MERCEDES-BENZ,109,ACCELO 1017 4X2 2P (DIESEL) (E6),10259,2
MERCEDES-BENZ,109,ACCELO 1117 4X2 2P (DIESEL) (E6),11364,2
MERCEDES-BENZ,109,ACCELO 1317 6X2 2P (DIESEL)(E6),10260,2
MERCEDES-BENZ,109,ACCELO 1417 6X2 2P (DIESEL)(E6),11394,2
