"descricao","fipeid_marca","","fipeid_modelo","tipoveiculo"
KIA MOTORS,"31",CARENS LS 1.8 16V 130CV MEC.,"1404",0
KIA MOTORS,"31",CARNIVAL 2.5 V6,"1405",0
KIA MOTORS,"31",CARNIVAL EX 3.5 V6 24V 276CV AUT.,"5580",0
KIA MOTORS,"31",CARNIVAL EX 3.8 V6 24V 242CV AUT.,"4119",0
KIA MOTORS,"31",CARNIVAL GS 2.9 TDI 16V 125CV DIESEL,"1406",0
KIA MOTORS,"31",CERATO 1.6 16 V FLEX MEC.,"6441",0
KIA MOTORS,"31",CERATO 1.6 16V  FLEX  AUT.,"6442",0
KIA MOTORS,"31",CERATO 1.6 16V AUT.,"4440",0
KIA MOTORS,"31",CERATO 1.6 16V MEC.,"3936",0
KIA MOTORS,"31",CERATO 2.0 16V AUT.,"3937",0
KIA MOTORS,"31",CERATO KOUP 2.0 16V AUT.,"5581",0
KIA MOTORS,"31",CERATO EX 2.0 16V FLEX AUT.,"8861",0
KIA MOTORS,"31",CERATO SX 2.0 16V FLEX AUT.,"8862",0
KIA MOTORS,"31",CERES PICK-UP 2.2 DIESEL,"1407",0
KIA MOTORS,"31",CLARUS GLX 2.0 16V AUT.,"1408",0
KIA MOTORS,"31",CLARUS GLX 2.0 16V MEC,"1409",0
KIA MOTORS,"31",CLARUS WAGON GLX 2.0 16V AUT.,"1410",0
KIA MOTORS,"31",CLARUS WAGON GLX 2.0 16V MEC.,"1411",0
KIA MOTORS,"31",GRAND 2 SPORTAGE .0 16V AUT.,"1430",0
KIA MOTORS,"31",GRAND 2 SPORTAGE .0 16V MEC.,"1431",0
KIA MOTORS,"31",GRAND 2 SPORTAGE .0 8V TB-IC DIESEL,"1432",0
KIA MOTORS,"31",GRAND 3 BESTA FURGÃO .0 DIESEL,"1394",0
KIA MOTORS,"31",GRAND 3 BESTA GS .0 8V 16L DIESEL,"1397",0
KIA MOTORS,"31",GRAND CARNIVAL EX 3.3 V6 24V 270CV AUT.,"7351",0
KIA MOTORS,"31",MAGENTIS EX 2.0 16V AUT.,"4121",0
KIA MOTORS,"31",MAGENTIS LX 2.0 16V AUT,"4425",0
KIA MOTORS,"31",MOHAVE EX 3.0 V6 24V 256CV TB DIES. AUT.,"4891",0
KIA MOTORS,"31",MOHAVE EX 3.8 V6 24V 275CV 4X4 AUT.,"4863",0
KIA MOTORS,"31",MOHAVE EX 4.6 V8 32V 340CV 4X4 AUT.,"4999",0
KIA MOTORS,"31",OPIRUS GL 3.5 V6 24V 202CV AUT.,"1412",0
KIA MOTORS,"31",OPIRUS GL 3.8 V6 24V 267CV AUT.,"4441",0
KIA MOTORS,"31",OPTIMA 2.0 16V 165CV AUT.,"6891",0
KIA MOTORS,"31",OPTIMA 2.4 16V 180CV AUT.,"5934",0
KIA MOTORS,"31",PICANTO EX 1.1/1.0/ 1.0 FLEX AUT.,"4141",0
KIA MOTORS,"31",PICANTO EX 1.1/1.0/ 1.0 FLEX MEC.,"4142",0
KIA MOTORS,"31",PICANTO GT 1.0 12V FLEX AUT.,"8213",0
KIA MOTORS,"31",QUORIS EX 3.8 V6 24V 294CV AUT.,"7073",0
KIA MOTORS,"31",RIO EX 1.6 FLEX AUT.,"8990",0
KIA MOTORS,"31",RIO LX 1.6 FLEX AUT.,"8991",0
KIA MOTORS,"31",SEPHIA GTX 1.5 16V,"1413",0
KIA MOTORS,"31",SEPHIA GTX 1.6,"1414",0
KIA MOTORS,"31",SEPHIA LS 1.5 16V AUT.,"1415",0
KIA MOTORS,"31",SEPHIA LS 1.5 16V MEC.,"1416",0
KIA MOTORS,"31",SEPHIA SLX,"1417",0
KIA MOTORS,"31",SHUMA LS 1.5 16V AUT.,"1418",0
KIA MOTORS,"31",SHUMA LS 1.5 16V MEC.,"1419",0
KIA MOTORS,"31",SORENTO 2.4 16V 4X2 AUT.,"5249",0
KIA MOTORS,"31",SORENTO 2.4 16V 4X4 AUT.,"5250",0
KIA MOTORS,"31",SORENTO 3.3 V6 24V 270CV 4X2 AUT.,"7352",0
KIA MOTORS,"31",SORENTO 3.5 V6 24V 4X2 AUT.,"5251",0
KIA MOTORS,"31",SORENTO 3.5 V6 24V 4X4 AUT.,"5252",0
KIA MOTORS,"31",SORENTO EX 2.5 140/170CV 4X4 AUT.DIESEL,"1420",0
KIA MOTORS,"31",SORENTO EX 2.5 16V 4X4 MEC. DIESEL,"3970",0
KIA MOTORS,"31",SORENTO EX 3.5 V6 24V 197CV 4X4 AUT.,"1421",0
KIA MOTORS,"31",SORENTO EX 3.8 V6 24V 267CV 4X4 AUT.,"4293",0
KIA MOTORS,"31",SORENTO LX 2.5 16V 140CV 4X4 AUT. DIESEL,"1422",0
KIA MOTORS,"31",SORENTO LX 2.5 16V 140CV 4X4 MEC. DIESEL,"1423",0
KIA MOTORS,"31",SOUL 1.6/ 1.6 16V FLEX AUT.,"4977",0
KIA MOTORS,"31",SOUL 1.6/ 1.6 16V FLEX MEC.,"4978",0
KIA MOTORS,"31",SPORTAGE 2.0 16V AUT.,"1424",0
KIA MOTORS,"31",SPORTAGE 2.0 8V TB-IC DIESEL,"1425",0
KIA MOTORS,"31",SPORTAGE DLX 2.0 16V AUT.,"1426",0
KIA MOTORS,"31",SPORTAGE DLX 2.0 16V MEC.,"1427",0
KIA MOTORS,"31",SPORTAGE DLX 2.2 DIESEL MEC,"1428",0
KIA MOTORS,"31",SPORTAGE EX 2.0 16V MEC.,"4477",0
KIA MOTORS,"31",SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,"5418",0
KIA MOTORS,"31",SPORTAGE EX 2.7 V6 4X4 AUT.,"1429",0
KIA MOTORS,"31",SPORTAGE GTE 2.2 4X4 DIESEL,"1433",0
KIA MOTORS,"31",SPORTAGE LX 2.0 16V 142CV 5P,"1434",0
KIA MOTORS,"31",SPORTAGE LX 2.0 16V/ 2.0 16V FLEX  AUT.,"5419",0
KIA MOTORS,"31",SPORTAGE LX 2.0 16V/ 2.0 16V FLEX MEC.,"5420",0
KIA MOTORS,"31",SPORTAGE TARGA 2.0 16V,"1435",0
KIA MOTORS,"31",STINGER GT 3.3 V6 BI-TURBO 370CV AUT.,"8496",0
KIA MOTORS,"31",STONIC SX 1.0 TB Aut. (Híbrido),,0
KTM,"87","1190 RC8","5225",1
KTM,"87","1190 RC8 R","5517",1
KTM,"87","690 ENDURO /ENDURO R","5201",1
KTM,"87",ADVENTURE 1190 R,"7608",1
KTM,"87",ADVENTURE 1190CC,"7144",1
KTM,"87",ADVENTURE 640 ST,"2910",1
KTM,"87",ADVENTURE 950CC,"2911",1
KTM,"87",ADVENTURE 990CC,"4208",1
KTM,"87",ADVENTURE R / DAKAR 990CC,"5518",1
KTM,"87",DUKE 200,"7332",1
KTM,"87",DUKE 390,"7333",1
KTM,"87",DUKE 640/ DUKE II 640,"2912",1
KTM,"87",DUKE 690,"5351",1
KTM,"87",EXC 125,"2913",1
KTM,"87",EXC 200,"2914",1
KTM,"87",EXC 250,"2915",1
KTM,"87",EXC 300,"2916",1
KTM,"87",EXC 380,"2917",1
KTM,"87",EXC 400,"2918",1
KTM,"87",EXC 450,"3862",1
KTM,"87",EXC 520,"2919",1
KTM,"87",EXC 525,"4077",1
KTM,"87",EXC-F 250,"7242",1
KTM,"87",EXC-F 250 SIX DAYS,"7334",1
KTM,"87",EXC-F 300 SIX DAYS,"7335",1
KTM,"87",EXC-F 350,"7243",1
KTM,"87",LC4 640 TRAIL,"2920",1
KTM,"87",SC 620,"2921",1
KTM,"87",SUPER ADVENTURE 1290,"7609",1
KTM,"87",SUPER ADVENTURE 1290 S,"8117",1
KTM,"87",SUPER ADVENTURE 1290 R,"8072",1
KTM,"87",SUPERDUKE 1290 R,"7244",1
KTM,"87",SUPERDUKE 990,"4078",1
KTM,"87",SUPERMOTO 690,"4512",1
KTM,"87",SUPERMOTO 990 R,"5519",1
KTM,"87",SUPERMOTO 990 T,"5263",1
KTM,"87",SX 125,"2922",1
KTM,"87",SX 250/ SX 250 F,"2923",1
KTM,"87",SX 350 / 350 F,"5520",1
KTM,"87",SX 450/ SX 450F,"2924",1
KTM,"87",SX 50,"2925",1
KTM,"87",SX 65,"2926",1
KTM,"87",SX 85,"2927",1
KTM,"87",SXC 520/ 540,"2928",1
KTM,"87",SXC 625,"2929",1
KYMCO,"204",DJW 50 50CC,"7933",1
KYMCO,"204",DOWNTOWN 300I,"7934",1
KYMCO,"204",M´BOY 90CC,"7935",1
KYMCO,"204",PEOPLE 50,"7936",1
KYMCO,"204",PEOPLE GT 300I,"7937",1
KYMCO,"204",ZING 150,"7938",1
LADA,"32",LAIKA 1.5,"1436",0
LADA,"32",LAIKA 1.6,"1437",0
LADA,"32",LAIKA SW 5P,"1438",0
LADA,"32",NIVA 1.6 RC/ PANTANAL 4X4,"1439",0
LADA,"32",NIVA 1.6/ CD 4X4,"1440",0
LADA,"32",NIVA 1.7I 4X4,"1441",0
LADA,"32",SAMARA 1.3/ 1.5,"1442",0
LAMBORGHINI,"171",AVENTADOR LP 700-4,"6110",0
LAMBORGHINI,"171",AVENTADOR LP 700-4 ROADSTER,"6922",0
LAMBORGHINI,"171",AVENTADOR S LP 740-4 ROADSTER,"8750",0
LAMBORGHINI,"171",AVENTADOR S LP 740-4,"8083",0
LAMBORGHINI,"171",AVENTADOR LP 770-4 SVJ,"8863",0
LAMBORGHINI,"171",GALLARDO COUPE LP550-2 BICOLORE,"6112",0
LAMBORGHINI,"171",GALLARDO COUPE LP560-4,"5375",0
LAMBORGHINI,"171",GALLARDO COUPE LP570-4 SUP.TROF.STRADALE,"6114",0
LAMBORGHINI,"171",GALLARDO COUPE SUPERLEGGERA LP570-4,"5376",0
LAMBORGHINI,"171",GALLARDO COUPE VALENTINO BALBONI LP550-2,"5377",0
LAMBORGHINI,"171",GALLARDO SPYDER LP560-4,"5378",0
LAMBORGHINI,"171",GALLARDO SPYDER PERFORMANTE LP570-4,"5744",0
LAMBORGHINI,"171",HURACAN COUPE LP 610-4,"7138",0
LAMBORGHINI,"171",HURACAN SPYDER LP 610-4,"7884",0
LAMBORGHINI,"171",HURACAN EVO COUPE LP 640-4,"8958",0
LAMBORGHINI,"171",HURACAN EVO SPYDER LP 640-4,"8959",0
LAMBORGHINI,"171",HURACAN COUPE RWD LP 580-2,"8084",0
LAMBORGHINI,"171",HURACAN COUPE PERFORMANTE LP 640-4,"8458",0
LAMBORGHINI,"171",URUS LP-650-4,"8545",0
LAND ROVER,"33",DEFENDER 110 2.4 122CV T.DIESEL,"4532",0
LAND ROVER,"33",DEFENDER 110 2.5 HCPU TDI CS DIESEL,"1443",0
LAND ROVER,"33",DEFENDER 110 2.5 TDI COUNTY PERS. DIESEL,"1444",0
LAND ROVER,"33",DEFENDER 110 2.5 TDI HARD TOP DIESEL,"1445",0
LAND ROVER,"33",DEFENDER 110 2.5 TDI HIGH CAPACITY DIES.,"1446",0
LAND ROVER,"33",DEFENDER 110 2.5 TDI PERSONEL DIESEL,"1447",0
LAND ROVER,"33",DEFENDER 110 LE FIRE & ICE 2.4 T. DIESEL,"5072",0
LAND ROVER,"33",DEFENDER 110 RAW 2.4 122CV T. DIESEL,"5555",0
LAND ROVER,"33",DEFENDER 110 SVX LIM.EDIT. 2.4 T.DIESEL,"4811",0
LAND ROVER,"33",DEFENDER 110 TD5 2.5 4X4 DIESEL,"3971",0
LAND ROVER,"33",DEFENDER 110 TDI COUNTY SW DIESEL,"1448",0
LAND ROVER,"33",DEFENDER 110 TDI SW DIESEL,"1449",0
LAND ROVER,"33",DEFENDER 130 CHASSIS CD DIESEL,"1450",0
LAND ROVER,"33",DEFENDER 130 HIGH CAP DIESEL,"1451",0
LAND ROVER,"33",DEFENDER 130 TDI CD DIESEL,"1452",0
LAND ROVER,"33",DEFENDER 90 2.4 122CV T.DIESEL,"4533",0
LAND ROVER,"33",DEFENDER 90 2.5 TDI CS DIESEL,"1453",0
LAND ROVER,"33",DEFENDER 90 LE FIRE & ICE 2.4 T. DIESEL,"5073",0
LAND ROVER,"33",DEFENDER 90 RAW 2.4 122CV T.DIESEL,"5556",0
LAND ROVER,"33",DEFENDER 90 SOFT TOP DIESEL,"1454",0
LAND ROVER,"33",DEFENDER 90 SVX LIM.EDIT. 2.4 T.DIESEL,"4812",0
LAND ROVER,"33",DEFENDER 90 TDI CSW DIESEL,"1455",0
LAND ROVER,"33",DEFENDER 90 TDI HARD TOP DIESEL,"1456",0
LAND ROVER,"33",DEFENDER 90 TDI SW DIESEL,"1457",0
LAND ROVER,"33",DEFENDER 110 HSE AWD P300,,0
LAND ROVER,"33",DISCOV. SP. HSE 2.0 BI-TB 240CV DIE. AUT,"8241",0
LAND ROVER,"33",DISCOVERY SPORT S 2.0 4X4 DIESEL. AUT,"8992",0
LAND ROVER,"33",DISCOVERY SPORT S 2.0 4X4 FLEX AUT.,"9022",0
LAND ROVER,"33",DISCOVERY SPORT SE R-DYN 2.0 SI4 FLEX,"9023",0
LAND ROVER,"33",DISCOVERY SPORT SE R-DYN. 2.0 BI-TB DIE.,"8960",0
LAND ROVER,"33",DISCOVERY HSE 3.0 V6 4X4 AUT.,"8408",0
LAND ROVER,"33",DISCOVERY HSE LUX. 3.0 V6 4X4 AUT.,"8409",0
LAND ROVER,"33",DISCOVERY S 3.0 V6 4X4 AUT.,"8410",0
LAND ROVER,"33",DISCOVERY S 3.0 V6 4X4 TD6 DIESEL AUT.,"8411",0
LAND ROVER,"33",DISCOVERY SE 3.0 V6 4X4 AUT.,"8412",0
LAND ROVER,"33",DISCOVERY SPORT LANDMARK 2.0 4X4 DIESEL,"8631",0
LAND ROVER,"33",DISCOVERY FIRST ED. 3.0 TD6 4X4 DIE. AUT,"8015",0
LAND ROVER,"33",DISCOVERY HSE LUX. 3.0 TD6 4X4 DIE. AUT.,"8016",0
LAND ROVER,"33",DISCOVERY SE 3.0 V6 4X4 TD6  DIESEL AUT.,"8017",0
LAND ROVER,"33",DISCOVERY ES 3.9 V8,"1458",0
LAND ROVER,"33",DISCOVERY ES 4.0 V8 AUT.,"1459",0
LAND ROVER,"33",DISCOVERY ES TD5 2.5 4X4 4P DIESEL AUT.,"1460",0
LAND ROVER,"33",DISCOVERY ES TD5 2.5 4X4 4P DIESEL MEC.,"1461",0
LAND ROVER,"33",DISCOVERY HSE 3.0 V6 4X4 TD6 DIESEL AUT.,"7973",0
LAND ROVER,"33",DISCOVERY RAW 3.0 4X4 TDV6 DIESEL AUT.,"7286",0
LAND ROVER,"33",DISCOVERY SPORT BLACK 2.2 4X4 DIES. AUT.,"7550",0
LAND ROVER,"33",DISCOVERY SPORT HSE 2.0 4X4 AUT/ FLEX,"7192",0
LAND ROVER,"33",DISCOVERY SPORT HSE 2.0 4X4 DIESEL AUT.,"7796",0
LAND ROVER,"33",DISCOVERY SPORT HSE 2.2 4X4 DIESEL AUT.,"7392",0
LAND ROVER,"33",DISCOVERY SPORT HSE L. 2.0 4X4 DIE. AUT.,"7925",0
LAND ROVER,"33",DISCOVERY SPORT HSE L. 2.2 4X4 DIE. AUT.,"7457",0
LAND ROVER,"33",DISCOVERY SPORT HSE LUX. 2.0 4X4 /FLEX,"7193",0
LAND ROVER,"33",DISCOVERY SPORT SE 2.0 4X4 AUT./FLEX,"7194",0
LAND ROVER,"33",DISCOVERY SPORT SE 2.0 4X4 DIESEL AUT.,"7797",0
LAND ROVER,"33",DISCOVERY SPORT SE 2.2 4X4 DIESEL AUT.,"7393",0
LAND ROVER,"33",DISCOVERY TDI 2.5 DIESEL,"1462",0
LAND ROVER,"33",DISCOVERY3 HSE 2.7 4X4 TDI DIESEL AUT.,"1463",0
LAND ROVER,"33",DISCOVERY3 HSE 4.4 V8 4X4 299CV AUT.,"1464",0
LAND ROVER,"33",DISCOVERY3 S 2.7 4X4 TDI DIESEL AUT.,"1465",0
LAND ROVER,"33",DISCOVERY3 S 4.0 V6 4X4 215CV AUT.,"4201",0
LAND ROVER,"33",DISCOVERY3 SE 2.7 4X4 TDI DIESEL AUT.,"4417",0
LAND ROVER,"33",DISCOVERY3 SE 4.0 V6 4X4 215CV AUT.,"1466",0
LAND ROVER,"33",DISCOVERY4 B&W 3.0 4X4 TDV6 DIESEL AUT.,"5624",0
LAND ROVER,"33",DISCOVERY4 BLACK 3.0 4X4 SDV6 DIES. AUT.,"7353",0
LAND ROVER,"33",DISCOVERY4 GRAPHITE 3.0 4X4 SDV6 DIE.AUT,"7704",0
LAND ROVER,"33",DISCOVERY4 HSE 2.7 4X4 TDV6 DIESEL AUT.,"5141",0
LAND ROVER,"33",DISCOVERY4 HSE 3.0 4X4 TDV6/SDV6 DIE.AUT,"5142",0
LAND ROVER,"33",DISCOVERY4 HSE 5.0 4X4 AUT.,"5143",0
LAND ROVER,"33",DISCOVERY4 S 2.7 4X4 TDV6 DIESEL AUT.,"5131",0
LAND ROVER,"33",DISCOVERY4 S 3.0 4X4 TDV6 DIESEL AUT.,"5899",0
LAND ROVER,"33",DISCOVERY4 SE 2.7 4X4 TDV6 DIESEL AUT.,"5109",0
LAND ROVER,"33",DISCOVERY4 SE 3.0 4X4 TDV6/SDV6 DIE.AUT.,"5144",0
LAND ROVER,"33",FREELANDER 1.8 16V,"1467",0
LAND ROVER,"33",FREELANDER HSE 2.5 V6 24V 177CV 5P,"1468",0
LAND ROVER,"33",FREELANDER HSE3 2.5 V6 24V 177CV 3P,"3823",0
LAND ROVER,"33",FREELANDER S/ SE 2.5 V6 24V 177CV 5P,"1469",0
LAND ROVER,"33",FREELANDER SE3 2.5 V6 24V 177CV 3P,"1470",0
LAND ROVER,"33",FREELANDER2 DYNAMIQUE 2.2 SD4 T. DIESEL,"6177",0
LAND ROVER,"33",FREELANDER2 HSE 2.2 SD4 190CV T.DIESEL,"5557",0
LAND ROVER,"33",FREELANDER2 I6 HSE 3.2 232CV AUT. 5P,"4303",0
LAND ROVER,"33",FREELANDER2 I6 LE SPORT 3.2 232CV AUT. 5,"5537",0
LAND ROVER,"33",FREELANDER2 I6 S 3.2 232CV AUT. 5P,"4304",0
LAND ROVER,"33",FREELANDER2 I6 S SPORT 3.2 232CV AUT. 5P,"5379",0
LAND ROVER,"33",FREELANDER2 I6 SE 3.2 232CV AUT. 5P,"4305",0
LAND ROVER,"33",FREELANDER2 S 2.2 SD4 190CV T.DIESEL,"5558",0
LAND ROVER,"33",FREELANDER2 SE 2.2 SD4 190CV T.DIESEL,"5559",0
LAND ROVER,"33",FREELANDER2 SI4 DYN. 2.0 240CV AUT. 5P,"6385",0
LAND ROVER,"33",FREELANDER2 SI4 HSE 2.0 240CV AUT. 5P,"6386",0
LAND ROVER,"33",FREELANDER2 SI4 S 2.0 240CV AUT. 5P,"6387",0
LAND ROVER,"33",FREELANDER2 SI4 SE 2.0 240CV AUT. 5P,"6388",0
LAND ROVER,"33",NEW RANGE/RANGE ROVER VOGUE 3.9 V8,"1471",0
LAND ROVER,"33",RANGE R.EVO DYNAMIC. BLACK 2.0 AUT. 5P,"7354",0
LAND ROVER,"33",RANGE R.EVO STYLE 2.0 AUT. 5P,"7355",0
LAND ROVER,"33",RANGE R.EVOQUE LONDON 2.0 240CV AUT. 5P,"7287",0
LAND ROVER,"33",RANGE R.EVOQUE SD4 HSE 2.2 DIES. AUT.5P,"7551",0
LAND ROVER,"33",RANGE R.EVOQUE SD4 SE 2.2 DIES. AUT. 5P,"7374",0
LAND ROVER,"33",RANGE R.EVOQUE SI4 HSE DYN. 2.0/FLEX AUT,"7394",0
LAND ROVER,"33",RANGE R.EVOQUE SI4 SE 2.0 AUT.5P/FLEX,"7375",0
LAND ROVER,"33",RANGE R.EVOQUE SI4 SE DYNAMIC 2.0 AUT.,"7395",0
LAND ROVER,"33",RANGE R. SPORT AUTOB. 3.0 SDV6 DIESEL,"6389",0
LAND ROVER,"33",RANGE R. SPORT AUTOB. DYN.SCHA. 5.0 V8,"7139",0
LAND ROVER,"33",RANGE R. SPORT AUTOB. SUPERCHAR. 5.0 V8,"6390",0
LAND ROVER,"33",RANGE R. SPORT HSE DYNAMIC SUPERC.5.0 V8,"6641",0
LAND ROVER,"33",RANGE R. SPORT HSE SUPERCHARGED 3.0 V6,"6665",0
LAND ROVER,"33",RANGE R. SPORT HST SUPERCHARGED 3.0 V6,"7483",0
LAND ROVER,"33",RANGE R. SPORT L. EDIT. SCHARGED 3.0 V6,"7764",0
LAND ROVER,"33",RANGE R. SPORT TECH S 3.0 SDV6 DIESEL,"7307",0
LAND ROVER,"33",RANGE R. SVAUTOBIOGRAPHY SUPERC. 5.0 V8,"7667",0
LAND ROVER,"33",RANGE R. VOGUE 4.4 TDV8/SDV8 DIESEL AUT.,"5421",0
LAND ROVER,"33",RANGE R. VOGUE AUTOB. SUPERCHAR. 5.0 V8,"6391",0
LAND ROVER,"33",RANGE R.EVOQ. HSE DYN. CONVERS 2.0 AUT.,"7926",0
LAND ROVER,"33",RANGE R.EVOQUE DYNAMIC 2.0 AUT 3P,"5700",0
LAND ROVER,"33",RANGE R.EVOQUE DYNAMIC 2.0 AUT 5P,"5701",0
LAND ROVER,"33",RANGE R.EVOQUE DYNAMIC TECH 2.0 AUT 3P,"5707",0
LAND ROVER,"33",RANGE R.EVOQUE DYNAMIC TECH 2.0 AUT 5P,"5702",0
LAND ROVER,"33",RANGE R.EVOQUE ONE SICILIAN 2.0 AUT. 5P,"6697",0
LAND ROVER,"33",RANGE R.EVOQUE PRESTIGE 2.0 AUT. 5P,"5703",0
LAND ROVER,"33",RANGE R.EVOQUE PRESTIGE 2.2 5P DIES.,"6923",0
LAND ROVER,"33",RANGE R.EVOQUE PRESTIGE TECH 2.0 AUT 5P,"5704",0
LAND ROVER,"33",RANGE R.EVOQUE PRESTIGETECH 2.2 5P DIES.,"6924",0
LAND ROVER,"33",RANGE R.EVOQUE PURE  2.0 AUT. 5P,"5705",0
LAND ROVER,"33",RANGE R.EVOQUE PURE 2.0 AUT. 3P,"5706",0
LAND ROVER,"33",RANGE R.SPORT HSE DYNAMIC 4.4 SDV8 DIES.,"7396",0
LAND ROVER,"33",RANGE R.SPORT SE 3.0 4X4 TDV6/SDV6 DIES.,"5133",0
LAND ROVER,"33",RANGE ROVER EVOQUE PURE TECH 2.0 AUT. 3P,"6466",0
LAND ROVER,"33",RANGE ROVER EVOQUE PURE TECH 2.0 AUT. 5P,"6328",0
LAND ROVER,"33",RANGE ROVER EVOQUE SE 2.0 DIESEL AUT.,"7798",0
LAND ROVER,"33",RANGE ROVER EVOQUE ZANZIBAR 2.0 AUT. 5P,"7121",0
LAND ROVER,"33",RANGE ROVER HSE 4.4/ 4.6,"1472",0
LAND ROVER,"33",RANGE ROVER SPORT 3.6 TDV8 272CV DIESEL,"4385",0
LAND ROVER,"33",RANGE ROVER SPORT HSE 2.7 190CV TB DIES.,"3892",0
LAND ROVER,"33",RANGE ROVER SPORT HSE 3.0 4X4 SDV6 DIES.,"5145",0
LAND ROVER,"33",RANGE ROVER SPORT HSE 4.4 V8 32V 295CV,"3824",0
LAND ROVER,"33",RANGE ROVER SPORT HSE SUPERCHAR. 5.0 V8,"5132",0
LAND ROVER,"33",RANGE ROVER SPORT SE 2.7 190CV TB DIESEL,"4275",0
LAND ROVER,"33",RANGE ROVER SPORT SE 3.6 TDV8 272CV DIES,"4499",0
LAND ROVER,"33",RANGE ROVER SPORT SE 4.4 V8 32V 299CV,"4276",0
LAND ROVER,"33",RANGE ROVER SPORT SUPERCHAGED 4.2 V8,"3825",0
LAND ROVER,"33",RANGE ROVER SPORT SVR SUPERCHA. 5.0 V8,"7157",0
LAND ROVER,"33",RANGE ROVER SUPERCHARGED 4.2 V8 396CV,"1473",0
LAND ROVER,"33",RANGE ROVER VOGUE 3.0 TDV6 DIESEL AUT.,"6783",0
LAND ROVER,"33",RANGE ROVER VOGUE 3.6 TDV8 272CV DIESEL,"4332",0
LAND ROVER,"33",RANGE R. VOGUE/4.4 AUTOBIO. SDV8 DIESEL.,"6392",0
LAND ROVER,"33",RANGE ROVER VOGUE HSE 3.0 TDV6 DIESEL,"6925",0
LAND ROVER,"33",RANGE ROVER VOGUE SE 4.4 SDV8 DIES. AUT,"6393",0
LAND ROVER,"33",RANGE ROVER VOGUE SE SUPERCHAR. 5.0 V8,"5146",0
LAND ROVER,"33",RANGE ROVER SPORT SE SUPERCH. 3.0  AUT.,"8040",0
LAND ROVER,"33",RANGE R. VELAR 2.0 4X4 TB 250CV AUT.,"8085",0
LAND ROVER,"33",RANGE R. VELAR 3.0 4X4 V6 380CV AUT.,"8086",0
LAND ROVER,"33",RANGE R. VELAR FIRST ED. 3.0 4X4 V6 AUT.,"8087",0
LAND ROVER,"33",RANGE R. VELAR HSE 2.0 4X4 TB 250CV AUT.,"8088",0
LAND ROVER,"33",RANGE R. VELAR HSE 3.0 4X4 V6 380CV AUT,"8089",0
LAND ROVER,"33",RANGE R. VEL. R-DYN. 2.0 4X4 250CV AUT.,"8090",0
LAND ROVER,"33",RANGE R. VELAR R-DYN. 3.0 4X4 V6 AUT.,"8091",0
LAND ROVER,"33",RANGE R. VELAR R-DYN. HSE 2.0 4X4 TB AUT,"8092",0
LAND ROVER,"33",RANGE R. VELAR R-DYN. HSE 3.0 4X4 V6 AUT,"8093",0
LAND ROVER,"33",RANGE R. VELAR R-DYN. S 2.0 4X4 TB AUT.,"8097",0
LAND ROVER,"33",RANGE R. VELAR R-DYN. S 3.0 4X4 V6 AUT.,"8094",0
LAND ROVER,"33",RANGE R. VE. R-DYN SE 2.0 4X4 250CV AUT.,"8095",0
LAND ROVER,"33",RANGE R. VELAR R-DYN. SE 3.0 4X4 V6 AUT.,"8096",0
LAND ROVER,"33",RANGE R. VELAR S 2.0 4X4 TB 250CV AUT.,"8098",0
LAND ROVER,"33",RANGE R. VELAR S 3.0 4X4 V6 380CV AUT.,"8099",0
LAND ROVER,"33",RANGE R. VELAR SE 2.0 4X4 TB 250CV AUT.,"8100",0
LAND ROVER,"33",RANGE R. VELAR SE 3.0 4X4 V6 380CV AUT.,"8101",0
LAND ROVER,"33",RANGE R. EVO HSE SI4 R-DYN.2.0 300CV AUT,"8751",0
LAND ROVER,"33",RANGE R. SPORT HSE DYNA. 3.0 SDV6 DIES.,"8459",0
LAND ROVER,"33",RANGE R. VE. R-DYN HSE 2.0 4X4 300CV AUT,"8522",0
LAND ROVER,"33",RANGE R. VE. R-DYN S 2.0 4X4 300CV AUT.,"8523",0
LAND ROVER,"33",RANGE R. VE. R-DYN SE 2.0 4X4 300CV AUT.,"8478",0
LAND ROVER,"33",RANGE R. VEL. R-DYN. 2.0 4X4 300CV AUT.,"8479",0
LAND ROVER,"33",RANGE R. VELAR S 2.0 4X4 TB 300CV AUT.,"8497",0
LAND ROVER,"33",RANGE R.EVOQUE HSE DYNA. 2.0 DIES. AUT.,"8214",0
LAND ROVER,"33",RANGE ROVER EVOQUE AUTOBIOGRAPHY 2.0 AUT,"8413",0
LAND ROVER,"33",RANGE ROVER EVOQUE HSE 2.0 DIESEL AUT.,"8498",0
LAND ROVER,"33",RANGE R. EVO SE SI4 R-DYN. 2.0 FLEX AUT.,"8904",0
LAND ROVER,"33",RANGE R. VELAR SV AUTOB. SUPER.C 5.0 V8,"8961",0
LAND ROVER,"33",RANGE ROVER SPORT HSE 2.0 SI4 (HÍBRIDO),"8993",0
LANDUM,"159",MOTO TRUCK LD 150 ZH,"5014",1
L'AQUILA,"88",AKROS 50,"2930",1
L'AQUILA,"88",AKROS 90,"2931",1
L'AQUILA,"88",ERGON 50,"2932",1
L'AQUILA,"88",NIX 50,"2933",1
L'AQUILA,"88",PALIO 50,"2934",1
LAVRALE,"89",QUATTOR 30.0 190CC,"2935",1
LERIVO,"139",FORMIGÃO FURGÃO 200CC,"4459",1
